"code";"text";"markdown"
"Adamczewski1951";"Adamczewski, S., 1951. On the systematics and origin of the generic group Oxyptilus Zeller (Lep. Alucitidae). — Bulletin of the British Museum of natural History (Entomology) 1: 303-387.";"**Adamczewski, S.**, 1951. On the systematics and origin of the generic group *Oxyptilus* Zeller (Lep. Alucitidae). - *Bulletin of the British Museum of natural History* (Entomology) **1**: 303-387."
"Agassiz1985";"Agassiz, D. J. L., 1985. Douglasiidae. In: Heath, J. & Emmet, A. M. (Eds.): The Moths and Butterflies of Great Britain and Ireland 2. Cossidae - Heliodinidae. — Harley Books, Colchester, 460 p. (2 pls., 11 colour plates).";"**Agassiz, D. J. L.**, 1985. Douglasiidae. In: Heath, J. &amp; Emmet, A. M. (Eds.): *The Moths and Butterflies of Great Britain and Ireland 2. Cossidae - Heliodinidae*. - Harley Books, Colchester, 460 p. (2 pls., 11 colour plates)."
"Agassiz1986";"Agassiz, D. J. L., 1986. The British Argyresthiinae and Yponomeutidae. — Proceedings and Transactions of the British Entomological and Natural History Society 20: 1-26.";"**Agassiz, D. J. L.**, 1986. The British Argyresthiinae and Yponomeutidae. - *Proceedings and Transactions of the British Entomological and Natural History Society* **20**: 1-26."
"Agassiz1996";"Agassiz, D. J. L., 1996. Yponomeutidae. In: Emmet, A. M. (ed.): The Moths and Butterflies of Great Britain and Ireland. Volume 3: Yponomeutidae - Elachistidae. — Harley Books, Colchester, 452 p.";"**Agassiz, D. J. L.**, 1996. Yponomeutidae. In: Emmet, A. M. (ed.): *The Moths and Butterflies of Great Britain and Ireland. Volume 3: Yponomeutidae - Elachistidae*. - Harley Books, Colchester, 452 p."
"Amsel1935";"Amsel, H. G., 1935. Die paläarktischen Isophrictis-Arten (Lepidoptera: Gelechiidae). — Veröffentlichungen aus dem deutschen Kolonial- und Übersee-Museum in Bremen 1: 369-376.";"**Amsel, H. G**., 1935. Die pal&auml;arktischen *Isophrictis*-Arten (Lepidoptera: Gelechiidae). - *Ver&ouml;ffentlichungen aus dem deutschen Kolonial- und &Uuml;bersee-Museum in Bremen*  **1**: 369-376."
"Arenberger1977";"Arenberger, E., 1977. Die palaearktischen Agdistis-Arten (Lepidoptera, Pterophoridae). — Beiträge zur naturkundlichen Forschung in Südwestdeutschland 36: 185-226.";"**Arenberger, E.**, 1977. Die palaearktischen *Agdistis*-Arten (Lepidoptera, Pterophoridae). - *Beitr&auml;ge zur naturkundlichen Forschung in S&uuml;dwestdeutschland* **36**: 185-226."
"Arenberger1995";"Arenberger, E., 1995. Pterophoridae 1. Teilband der Pterophoridae. In: Amsel, H. G., Gregor, F. & Reisser, H.: Microlepidoptera Palaearctica 9, 2 Bände. — Verlag G. Braun, Karlsruhe, 258 p., 153 plates.";"**Arenberger, E.**, 1995. Pterophoridae 1. Teilband der Pterophoridae. In: Amsel, H. G., Gregor, F. &amp; Reisser, H.: *Microlepidoptera Palaearctica* **9**, 2 B&auml;nde. - Verlag G. Braun, Karlsruhe, 258 p., 153 plates."
"Arenberger2002";"Arenberger, E., 2002. Pterophoridae 2. Teilband der Pterophoridae. In: Amsel, H. G., Gregor, F. & Reisser, H.: Microlepidoptera Palaearctica 11. — Verlag Goecke & Evers, Keltern, 287 pp., incl 8 colour plates.";"**Arenberger, E.**, 2002. Pterophoridae 2. Teilband der Pterophoridae. In: Amsel, H. G., Gregor, F. &amp; Reisser, H.: *Microlepidoptera Palaearctica* **11**. - Verlag Goecke &amp; Evers, Keltern, 287 pp., incl 8 colour plates."
"Back1973";"Back, H.-E., 1973. Untersuchungen über die Systematik und Zoogeographie der Gattung Pleurota (Lepidoptera: Oecophoridae). — Saarbrücken, 414 p.";"**Back, H.-E.**, 1973. Untersuchungen &uuml;ber die Systematik und Zoogeographie der Gattung *Pleurota* (Lepidoptera: Oecophoridae). - Saarbr&uuml;cken, 414 p."
"Baker1985";"Baker, B. R., 1985. Family Sesiidae. In: Heath, J. & Emmet, A. M. (Eds.): The Moths and Butterflies of Great Britain and Ireland 2. Cossidae - Heliodinidae. — Harley Books, Colchester, 460 p. (2 pls, 11 colour plates).";"**Baker, B. R.**, 1985. Family Sesiidae. In: Heath, J. &amp; Emmet, A. M. (Eds.): *The Moths and Butterflies of Great Britain and Ireland 2. Cossidae - Heliodinidae*. - Harley Books, Colchester, 460 p. (2 pls, 11 colour plates)."
"Barasch1934";"Barasch, A., 1934. Natürliche Gruppierung der mitteleuropäischen Coleophoriden (Lep.) auf Grund der Struktur der männlichen Kopulationsapparate und ihre Beziehung zum Sackbau der Raupe und zum System der Nahrpflanzen. — Deutsche entomologische Zeitschrift 1934: 1-116.";"**Barasch, A.**, 1934. Nat&uuml;rliche Gruppierung der mitteleurop&auml;ischen Coleophoriden (Lep.) auf Grund der Struktur der m&auml;nnlichen Kopulationsapparate und ihre Beziehung zum Sackbau der Raupe und zum System der Nahrpflanzen. - *Deutsche entomologische Zeitschrift* **1934**: 1-116."
"Beirne1952";"Beirne, B. P., 1952. British Pyralid and Plume moths. — Frederick Warne & Co., Ltd., London, New York, 208 p., 16 colour pls.";"**Beirne, B. P.**, 1952. *British Pyralid and Plume moths*. - Frederick Warne &amp; Co., Ltd., London, New York, 208 p., 16 colour pls."
"Benander1928a";"Benander, P., 1928a. Slkt. Hypatima Hb. In: Fjärilar, Lepidoptera 2. Smafjärilar. Microlepidoptera. Tredje Familjengruppen: Malfjärilar, Tineina 1. Familjen Gelechiidae. — Svensk Insektfauna 10: 46.";"**Benander, P.**, 1928a. Slkt. *Hypatima* Hb. In: Fj&auml;rilar, Lepidoptera 2. Smafj&auml;rilar. Microlepidoptera. Tredje Familjengruppen: Malfj&auml;rilar, Tineina 1. Familjen Gelechiidae. - *Svensk Insektfauna* **10**: 46."
"Benander1928b";"Benander, P., 1928b. Slkt. Oegoconia Stt. In: Fjärilar, Lepidoptera 2. Smafjärilar. Microlepidoptera. Tredje Familjengruppen: Malfjärilar, Tineina 1. Familjen Gelechiidae. — Svensk Insektfauna 10: 49.";"**Benander, P.**, 1928b. Slkt. *Oegoconia* Stt. In: Fj&auml;rilar, Lepidoptera 2. Smafj&auml;rilar. Microlepidoptera. Tredje Familjengruppen: Malfj&auml;rilar, Tineina 1. Familjen Gelechiidae. - *Svensk Insektfauna* **10**: 49. "
"Benander1938";"Benander, P., 1938. Die Coleophoriden Schwedens. — Opusculae entomologicae 3: 107-124.";"**Benander, P.**, 1938. Die Coleophoriden Schwedens. - *Opusculae entomologicae* **3**: 107-124."
"Benander1939";"Benander, P., 1939. Die Coleophoriden Schwedens (Fortsetzung). — Opusculae entomologicae 4: 30-110.";"**Benander, P.**, 1939. Die Coleophoriden Schwedens (Fortsetzung). - *Opusculae entomologicae* **4**: 30-110."
"Benander1945a";"Benander, P., 1945a. Sveriges Lithocolletider. — Opusculae entomologicae 9: 79-137.";"**Benander, P.**, 1945a. Sveriges Lithocolletider. - *Opusculae entomologicae* **9**: 79-137."
"Benander1950";"Benander, P., 1950. Andere Familjegruppen Vecklarefjärilar. Tortricina. — Svensk Insektfauna 10: 3-167, pl. 1-9.";"**Benander, P.**, 1950. Andere Familjegruppen Vecklarefj&auml;rilar. Tortricina. - *Svensk Insektfauna* **10**: 3-167, pl. 1-9."
"Benander1953";"Benander, P., 1953. Fjärilar, Lepidoptera. Småfjärilar, Microlepidoptera. Micropterygina och Tineides Aculeatae. — Svensk Insektfauna 10: 1-65.";"**Benander, P.**, 1953. Fj&auml;rilar, Lepidoptera. Sm&aring;fj&auml;rilar, Microlepidoptera. Micropterygina och Tineides Aculeatae. - *Svensk Insektfauna* **10**: 1-65."
"Bengtsson1984";"Bengtsson, B. Å., 1984. The Scythrididae (Lepidoptera) of Northern Europe. — Fauna entomologica scandinavica 13: 1-137.";"**Bengtsson, B. &Aring;.**, 1984. The Scythrididae (Lepidoptera) of Northern Europe. - *Fauna entomologica scandinavica* **13**: 1-137."
"Bengtsson2002";"Bengtsson, B. Å., 2002. Scythrididae. In: Emmet, A. M. & Langmaid, J. P. (Eds.): The Moths and Butterflies of Great Britain and Ireland. Volume 4 (Part 1) Oecophoridae-Scythrididae. — Harley Books Ltd., Great Horkesley, 326 pp., 6 colour plates [pp. 278-294].";"**Bengtsson, B. &Aring;.**, 2002. Scythrididae. In: Emmet, A. M. &amp; Langmaid, J. P. (Eds.): *The Moths and Butterflies of Great Britain and Ireland. Volume 4 (Part 1) Oecophoridae-Scythrididae*. - Harley Books Ltd., Great Horkesley, 326 pp., 6 colour plates [pp. 278-294]. "
"BentinckDiakonoff1968";"Bentinck, G. A. & Diakonoff, A., 1968. De Nederlandse Bladrollers (Tortricidae). — Monografieën van de Nederlandse entomologische Vereniging 3: 1-201.";"**Bentinck, G. A. &amp; Diakonoff, A.**, 1968. De Nederlandse Bladrollers (Tortricidae). - *Monografie&euml;n van de Nederlandse entomologische Vereniging ***3**: 1-201."
"Bigot1960";"Bigot, L., 1960. Les Agdistis de la faune française (Lep. Pterophoridae). — Alexanor 1: 149-157.";"**Bigot, L.**, 1960. Les *Agdistis* de la faune fran&ccedil;aise (Lep. Pterophoridae). - *Alexanor* **1**: 149-157."
"Bigot1961";"Bigot, L., 1961. Les Stenoptilia de la faune française (Lep. Pterophoridae). — Alexanor 2: 97-105.";"**Bigot, L.**, 1961. Les *Stenoptilia* de la faune fran&ccedil;aise (Lep. Pterophoridae). - *Alexanor* **2**: 97-105."
"Bigot1962";"Bigot, L., 1962. Les Aciptilia de la faune française (Lep. Pterophoridae). — Alexanor 2: 247-254, 325-333.";"**Bigot, L.**, 1962. Les *Aciptilia* de la faune fran&ccedil;aise (Lep. Pterophoridae). - *Alexanor* **2**: 247-254, 325-333."
"Bigot1963a";"Bigot, L., 1963a. Les Oidaematophorus, Pterophorus et Amblyptilia de la faune française (Lep. Pterophoridae). — Alexanor 3: 25-32.";"**Bigot, L.**, 1963a. Les *Oidaematophorus*, *Pterophorus* et *Amblyptilia* de la faune fran&ccedil;aise (Lep. Pterophoridae). - *Alexanor* **3**: 25-32."
"Bigot1963b";"Bigot, L., 1963b. Les Leioptilus de la faune française (Lep. Pterophoridae). — Alexanor 3: 119-126.";"**Bigot, L.**, 1963b. Les *Leioptilus* de la faune fran&ccedil;aise (Lep. Pterophoridae). - *Alexanor* **3**: 119-126."
"Bigot1964";"Bigot, L., 1964. Les Eucnaemidophorus, Platyptilia et Amblyptilia de la faune française (Lep. Pterophoridae). — Alexanor 3: 253-265.";"**Bigot, L.**, 1964. Les *Eucnaemidophorus*, *Platyptilia* et *Amblyptilia* de la faune fran&ccedil;aise (Lep. Pterophoridae). - *Alexanor* **3**: 253-265."
"Bigot1966";"Bigot, L., 1966. Les Oxyptilus et Trichoptilus de la faune française (Lep. Pterophoridae). — Alexanor 4: 233-240.";"**Bigot, L.**, 1966. Les *Oxyptilus* et *Trichoptilus* de la faune fran&ccedil;aise (Lep. Pterophoridae). - *Alexanor* **4**: 233-240."
"Bink1992";"Bink, F. A., 1992. Ecologische Atlas van de Dagvlinders van Noordwest-Europa. — Schuyt & Co., Haarlem, 512 p.";"**Bink, F. A.**, 1992. *Ecologische Atlas van de Dagvlinders van Noordwest-Europa*. - Schuyt &amp; Co., Haarlem, 512 p."
"Bland2002";"Bland, K. P., 2002. Autostichidae. In: Emmet, A. M. & Langmaid, J. P. (Eds.): The Moths and Butterflies of Great Britain and Ireland. Volume 4 (Part 1) Oecophoridae-Scythrididae. — Harley Books Ltd., Great Horkesley, 326 pp., 6 colour plates [pp. 188-195].";"**Bland, K. P.**, 2002. Autostichidae. In: Emmet, A. M. &amp; Langmaid, J. P. (Eds.): *The Moths and Butterflies of Great Britain and Ireland. Volume 4 (Part 1) Oecophoridae-Scythrididae*. - Harley Books Ltd., Great Horkesley, 326 pp., 6 colour plates [pp. 188-195]. "
"Blandetal2002";"Bland, K. P. et al., 2002. Gelechiidae. In: Emmet, A. M. & Langmaid, J. R. (Eds.): The Moths and Butterflies of Great Britain and Ireland. Volume 4 (Part 2) Gelechiidae. — Harley Books Ltd., Great Horkesley, 277 pp., 6 colour plates.";"**Bland, K. P. *et al***., 2002. Gelechiidae. In: Emmet, A. M. &amp; Langmaid, J. R. (Eds.): *The Moths and Butterflies of Great Britain and Ireland. Volume 4 (Part 2) Gelechiidae*. - Harley Books Ltd., Great Horkesley, 277 pp., 6 colour plates."
"Bleszynski1956";"Bleszynski, S., 1956. Omacnicowate - Pyralidae Wachlarzykowate - Crambinae. — Klucze do oznaczania owadów polski 27 (45b): 1-87.";"**Bleszynski, S.**, 1956. Omacnicowate - Pyralidae Wachlarzykowate - Crambinae. - *Klucze do oznaczania owad&oacute;w polski* **27** (45b): 1-87."
"Bleszynkski1957";"Bleszynski, S., 1957. Studies on the Crambidae (Lepidoptera) 14. Revision of the European species of the Generic Group Crambus F. s. l. — Acta zoologica cracoviensia 1: 161-621.";"**Bleszynski, S.**, 1957. Studies on the Crambidae (Lepidoptera) 14. Revision of the European species of the Generic Group *Crambus* F. s. l. - *Acta zoologica cracoviensia* **1**: 161-621."
"Bleszynski1965a";"Bleszynski, S., 1965a. Crambinae. In: Amsel, H. G., Gregor, F. & Reisser, H.: Microlepidoptera Palaearctica 1, 2 Bände. — Verlag Georg Fromme & Co., Wien, 553 p., 133 plates.";"**Bleszynski, S.**, 1965a. Crambinae. In: Amsel, H. G., Gregor, F. &amp; Reisser, H.: *Microlepidoptera Palaearctica* **1**, 2 B&auml;nde. - Verlag Georg Fromme &amp; Co., Wien, 553 p., 133 plates."
"Bleszynski1965b";"Bleszynski, S., 1965b. Miernikowce - Geometridae Podrodzina Hydriomeninae. — Klucze do oznaczania owadów polski 27 (46b): 1-305.";"**Bleszynski, S.**, 1965b. Miernikowce - Geometridae Podrodzina Hydriomeninae. - *Klucze do oznaczania owad&oacute;w polski* **27** (46b): 1-305."
"Bleszynski1966";"Bleszynski, S., 1966. Miernikowce - Geometridae Podrodzina Selidoseminae. — Klucze do oznaczania owadów polski 27 (46c): 1-122.";"**Bleszynski, S.**, 1966. Miernikowce - Geometridae Podrodzina Selidoseminae. - *Klucze do oznaczania owad&oacute;w polski* **27** (46c): 1-122."
"Bradley1951";"Bradley, J. D. S., 1951. A comparative study of four European species, including one new species from Britain, belonging to the genus Mompha Hübner (Lepidoptera: Lavernidae). — Entomologist's Gazette 2: 173-182.";"**Bradley, J. D. S.**, 1951. A comparative study of four European species, including one new species from Britain, belonging to the genus *Mompha* H&uuml;bner (Lepidoptera: Lavernidae). - *Entomologist's Gazette* **2**: 173-182."
"Bradley1959";"Bradley, J. D. S., 1959. An illustrated list of the British Tortricidae 2. Olethreutinae. — Entomologist's Gazette 10: 60-80.";"**Bradley, J. D. S.**, 1959. An illustrated list of the British Tortricidae 2. Olethreutinae. - *Entomologist's Gazette* **10**: 60-80."
"Bradleyetal1969";"Bradley, J. D. S., Jacobs, S. N. A. & Tremewan, W. G., 1969. A key to the British and French species of Phyllonorycter Hübner (Lithocolletis Hübner) (Lep., Gracillariidae). — Entomologist's Gazette 20: 3-33.";"**Bradley, J. D. S., Jacobs, S. N. A. &amp; Tremewan, W. G.**, 1969. A key to the British and French species of *Phyllonorycter* H&uuml;bner (*Lithocolletis* H&uuml;bner) (Lep., Gracillariidae). - *Entomologist's Gazette* **20**: 3-33."
"BradleyMartin1956";"Bradley, J. D .S. & Martin, E. L., 1956. An illustrated list of the British Tortricidae 1. Tortricinae and Sparganothinae. — Entomologist's Gazette 7: 151-156.";"**Bradley, J. D .S. &amp; Martin, E. L.**, 1956. An illustrated list of the British Tortricidae 1. Tortricinae and Sparganothinae. - *Entomologist's Gazette* **7**: 151-156."
"Bradleyetal1973";"Bradley, J. D. S., Tremewan, W. G. & Smith, A., 1973. British Tortricoid Moths. Cochylidae and Tortricidae: Tortricinae. — The Ray Society, London, 251 p., 47 colour plates.";"**Bradley, J. D. S., Tremewan, W. G. &amp; Smith, A.**, 1973. *British Tortricoid Moths. Cochylidae and Tortricidae: Tortricinae*. - The Ray Society, London, 251 p., 47 colour plates."
"Bradleyetal1979";"Bradley, J. D. S., Tremewan, W. G. & Smith, A., 1979. British Tortricoid Moths. Tortricidae: Olethreutinae. — The Ray Society, London, 251 p., 47 colour plates.";"**Bradley, J. D. S., Tremewan, W. G. &amp; Smith, A.**, 1979. *British Tortricoid Moths. Tortricidae: Olethreutinae.* - The Ray Society, London, 251 p., 47 colour plates."
"Brethertonetal1979";"Bretherton, R. F., Goater, B. & Lorimer, R. I., 1979. Noctuinae and Hadeninae. In: Heath, J. & Emmet, A. M. (Editors): The Moths and Butterflies of Great Britain and Ireland. Volume 9 Sphingidae - Noctuidae Noctuinae and Hadeninae: 120-278, colour plates 7-13. — Curwen Books, London.";"**Bretherton, R. F., Goater, B. &amp; Lorimer, R. I.**, 1979. Noctuinae and Hadeninae. In: Heath, J. &amp; Emmet, A. M. (Editors): *The Moths and Butterflies of Great Britain and Ireland. Volume 9 Sphingidae - Noctuidae Noctuinae and Hadeninae*: 120-278, colour plates 7-13. - Curwen Books, London."
"Brethertonetal1983";"Bretherton, R. F., Goater, B. & Lorimer, R. I., 1983. Cuculliinae to Hypeninae. In: Heath, J. & Emmet, A. M. (Editors): The Moths and Butterflies of Great Britain and Ireland. Volume 10 Noctuidae (Cuculliinae to Hypeninae) and Agaristidae: 36-413, colour plates 1-13. — Harley Books, London.";"**Bretherton, R. F., Goater, B. &amp; Lorimer, R. I.**, 1983. Cuculliinae to Hypeninae. In: Heath, J. &amp; Emmet, A. M. (Editors): *The Moths and Butterflies of Great Britain and Ireland. Volume 10 Noctuidae (Cuculliinae to Hypeninae) and Agaristidae*: 36-413, colour plates 1-13. - Harley Books, London."
"Brown1947";"Brown, S. C. S., 1947. Caloptilia Hübn, a genus of Tineina. — Proceedings and Transactions of the South London entomological and Natural History Society 1946-1947: 157-167, pl. 17 [Reprint in: Agassiz, D. J. L., (editor), 1978: Illustrated papers on British Microlepidoptera. London, 170 p.].";"**Brown, S. C. S.**, 1947. *Caloptilia* H&uuml;bn, a genus of Tineina. - *Proceedings and Transactions of the South London entomological and Natural History Society* **1946-1947**: 157-167, pl. 17 [Reprint in: Agassiz, D. J. L., (editor), 1978: Illustrated papers on British Microlepidoptera. London, 170 p.]."
"Brown1953";"Brown, S. C. S., 1953. The British Lyonetiidae Part I. — Proceedings and Transactions of the South London entomological and natural History Society 1952-1953: 110-116, pl. 9. [reprinted: Agassiz, D. J. L., (ed.), 1978. Illustrated Papers on British Microlepidoptera. London, 170 p.].";"**Brown, S. C. S.**, 1953. The British Lyonetiidae Part I. - *Proceedings and Transactions of the South London entomological and natural History Society* **1952-1953**: 110-116, pl. 9. [reprinted: Agassiz, D. J. L., (ed.), 1978. Illustrated Papers on British Microlepidoptera. London, 170 p.]."
"Buszko1977";"Buszko, J., 1977. Rozstrzepiaki - Alucitidae. — Klucze do oznaczania owadów polski 27 (38): 1-18.";"**Buszko, J.**, 1977. Rozstrzepiaki - Alucitidae. - *Klucze do oznaczania owad&oacute;w polski* **27** (38): 1-18."
"Buszko1978";"Buszko, J., 1978. Ethmiidae, Blastobasidae. — Klucze do oznaczania owadów polski 27 (36): 1-32.";"**Buszko, J.**, 1978. Ethmiidae, Blastobasidae. - *Klucze do oznaczania owad&oacute;w polski* **27** (36): 1-32."
"Buszko1979";"Buszko, J., 1979. Przegladki - Thyrididae, Piórolotki - Pterophoridae. — Klucze do oznaczania owadów polski 27 (43-44): 1-140.";"**Buszko, J.**, 1979. Przegladki - Thyrididae, Pi&oacute;rolotki - Pterophoridae. - *Klucze do oznaczania owad&oacute;w polski* **27** (43-44): 1-140."
"Buszko1980";"Buszko, J., 1980. Sówki - Noctuidae Podrodzina Acronictinae. — Klucze do oznaczania owadów polski 27 (53f): 1-41.";"**Buszko, J.**, 1980. S&oacute;wki - Noctuidae Podrodzina Acronictinae. - *Klucze do oznaczania owad&oacute;w polski* **27** (53f): 1-41."
"Buszko1981a";"Buszko, J., 1981a. Opostegidae. — Klucze do oznaczania owadów polski 27 (5b): 1-12.";"**Buszko, J.**, 1981a. Opostegidae. - *Klucze do oznaczania owad&oacute;w polski* **27** (5b): 1-12."
"Buszko1981b";"Buszko, J., 1981b. Cemiostomidae, Phyllocnisitidae, Lyonetiidae, Oinophilidae. — Klucze do oznaczania owadów polski 27 (25-28): 1-58.";"**Buszko, J.**, 1981b. Cemiostomidae, Phyllocnisitidae, Lyonetiidae, Oinophilidae. - *Klucze do oznaczania owad&oacute;w polski* **27** (25-28): 1-58."
"Buszko1983";"Buszko, J., 1983. Sówki — Noctuidae Podrodziny: Acontiinae, Sarrothripinae, Euteliinae, Plusiinae, Catocalinae, Rivulinae, Hypeninae i Hermeniinae. — Klucze do oznaczania owadów polski 27 (53e): 1-169.";"**Buszko, J.**, 1983. S&oacute;wki - Noctuidae Podrodziny: Acontiinae, Sarrothripinae, Euteliinae, Plusiinae, Catocalinae, Rivulinae, Hypeninae i Hermeniinae. - Klucze do oznaczania owad&oacute;w polski 27 (53e): 1-169."
"Buszko1985";"Buszko, J., 1985. Sówki - Noctuidae. — Klucze do oznaczania owadów polski 27 (53g): 1-19.";"**Buszko, J.**, 1985. S&oacute;wki - Noctuidae. - Klucze do oznaczania owad&oacute;w polski 27 (53g): 1-19."
"Buszko1986";"Buszko, J., 1986. A review of the Polish Pterophoridae. — Polskie Pismo entomologiczne 56: 273-315.";"**Buszko, J.**, 1986. A review of the Polish Pterophoridae. - *Polskie Pismo entomologiczne* **56**: 273-315."
"Buszko1992";"Buszko, J., 1992. Zawisaki - Sphingidae. — Klucze do oznaczania owadów polski 27 (59): 1-42.";"**Buszko, J.**, 1992. Zawisaki - Sphingidae. - *Klucze do oznaczania owad&oacute;w polski* **27** (59): 1-42."
"Buszko1996";"Buszko, J., 1996. Gracillariidae. In: Karsholt, O. & Razowski, J. (Editors): The Lepidoptera of Europe: 48-54. — Apollo Books, Stenstrup.";"**Buszko, J.**, 1996. Gracillariidae. In: Karsholt, O. &amp; Razowski, J. (Editors): *The Lepidoptera of Europe*: 48-54. - Apollo Books, Stenstrup."
"BuszkoBaraniak1985";"Buszko, J. & Baraniak, E., 1985. Roeslerstammiidae, Acrolepiidae, Orthotaeliidae. — Klucze do oznaczania owadów polski 27 (17, 18): 1-31.";"**Buszko, J. &amp; Baraniak, E.**, 1985. Roeslerstammiidae, Acrolepiidae, Orthotaeliidae. - *Klucze do oznaczania owad&oacute;w polski* **27** (17, 18): 1-31."
"BuszkoSkalski1980";"Buszko, J. & Skalski, A. W., 1980. Epermeniidae, Schreckensteiniidae. — Klucze do oznaczania owadów polski 27 (22-23): 1-36.";"**Buszko, J. &amp; Skalski, A. W.**, 1980. Epermeniidae, Schreckensteiniidae. - *Klucze do oznaczania owad&oacute;w polski* **27** (22-23): 1-36."
"BuszkoSliwinski1978";"Buszko, J. & Sliwinski, Z., 1978. Lasiocampidae, Endromididae, Lemoniidae, Saturniidae. — Klucze do oznaczania owadów polski 27 (55-58): 1-42.";"**Buszko, J. &amp; Sliwinski, Z.**, 1978. Lasiocampidae, Endromididae, Lemoniidae, Saturniidae. - *Klucze do oznaczania owad&oacute;w polski* **27** (55-58): 1-42."
"BuszkoSliwinski1980";"Buszko, J. & Sliwinski, Z., 1980. Brudnice - Lymantriidae. — Klucze do oznaczania owadów polski 27 (54): 1-31.";"**Buszko, J. &amp; Sliwinski, Z.**, 1980. Brudnice - Lymantriidae. - *Klucze do oznaczania owad&oacute;w polski ***27** (54): 1-31."" Capuse1968;""**Capuse, I.**, 1968. Insecta. Fam. Tineidae. - *Fauna Republicii Socialiste Rom&icirc;ne* **11** (9): 1-464."
"Capuse1968";"Capuse, I., 1968. Insecta. Fam. Tineidae. — Fauna Republicii Socialiste Romîne 11 (9): 1-464.";"**Capuse, I.**, 1968. Insecta. Fam. Tineidae. - *Fauna Republicii Socialiste Rom&icirc;ne* **11** (9): 1-464."
"Capuse1973";"Capuse, I., 1973. Sur la taxonomie de la famille des Coleophoridae (Clés de détermination des taxa superspécifiques). — Bucuresti, 24 pp.";"**Capuse, I.**, 1973. Sur la taxonomie de la famille des Coleophoridae (Cl&eacute;s de d&eacute;termination des taxa supersp&eacute;cifiques). - Bucuresti, 24 pp."
"CollinsMorris1985";"Collins, N. M. & Morris, M. G., 1985. Threatened Swallowtail Butterflies of the World. — The IUCN Red Data Book, Gland Cambridge, 401 pp., 8 plates.";"**Collins, N. M. &amp; Morris, M. G.**, 1985. *Threatened Swallowtail Butterflies of the World*. - The IUCN Red Data Book, Gland Cambridge, 401 pp., 8 plates."
"DAbrera1986";"D'Abrera, B., 1986. Sphingidae mundi. Hawk moths of the World. — E.W. Classey Ltd., Faringdon, 226 p.";"**D'Abrera, B.**, 1986. *Sphingidae mundi. Hawk moths of the World*. - E.W. Classey Ltd., Faringdon, 226 p."
"Dabrowski1965";"Dabrowski, J. S., 1965. Slimakówki - Cochlidiidae, Krasniki - Zygaenidae. — Klucze do oznaczania owadów polski 27 (14-15): 1-45.";"**Dabrowski, J. S.**, 1965. Slimak&oacute;wki - Cochlidiidae, Krasniki - Zygaenidae. - *Klucze do oznaczania owad&oacute;w polski* **27** (14-15): 1-45."
"Dabrowski1996";"Dabrowski, J. S., 1996. Zygaenidae. In: Karsholt, O. & Razowski, J. (Eds.): The Lepidoptera of Europe: 123-125. — Apollo Books, Stenstrup.";"**Dabrowski, J. S.**, 1996. Zygaenidae. In: Karsholt, O. &amp; Razowski, J. (Eds.): The Lepidoptera of Europe: 123-125. - Apollo Books, Stenstrup."
"DanilewskiKuznetzov1968";"Danilewski, A. S. & Kuznetzov, V. I., 1968. Nasekomye Cheshuekrylye 5 (1). Listoviertki Tortricidae. Tribus Laspeyresiini. — Fauna SSSR (N.S.) 98: 1-635. [In Russian].";"**Danilewski, A. S. &amp; Kuznetzov, V. I.**, 1968. Nasekomye Cheshuekrylye 5 (1). Listoviertki Tortricidae. Tribus Laspeyresiini. - *Fauna SSSR* (N.S.) **98**: 1-635. [In Russian]."
"DanilewskiKuznetzov1990";"Danilewski, A. S. & Kuznetzov, V. I., 1990. In: Medvedev, G.S. (Ed.): Keys to the insects of the European part of the USSR 4 (2). — E.J. Brill, Leiden, New York, København, Köln, 1092 p.";"**Danilewski, A. S. &amp; Kuznetzov, V. I.**, 1990. In: Medvedev, G.S. (Ed.): *Keys to the insects of the European part of the USSR*  **4** (2). - E.J. Brill, Leiden, New York, K&oslash;benhavn, K&ouml;ln, 1092 p."
"DeCrombrugghe1906";"De Crombrugghe, 1906. Catalogue raisonné des Microlépidoptères de Belgique. — Mémoires de la Société entomologique de Belgique 13: 1-172";"**De Crombrugghe**, 1906. Catalogue raisonn&eacute; des Microl&eacute;pidopt&egrave;res de Belgique. - *M&eacute;moires de la Soci&eacute;t&eacute; entomologique de Belgique*  **13**: 1-172; **14**: 1-155."
"DeFre1858";"De Fré, Ch., 1858. Catalogue des Microlépidoptères de la Belgique. — Annales de la Société entomologique belge 2: 45-162.";"**De Fr&eacute;, Ch.**, 1858. Catalogue des Microl&eacute;pidopt&egrave;res de la Belgique. - *Annales de la Soci&eacute;t&eacute; entomologique belge* **2**: 45-162."
"deFreinaWitt1987";"de Freina, J. J. & Witt, T. J., 1987. Die Bombyces und Sphinges der Westpalaearktis (Insecta, Lepidoptera) Band 1. — Edition Forschung & Wissenschaft Verlag GmbH, München.";"**de Freina, J. J. &amp; Witt, T. J.**, 1987. *Die Bombyces und Sphinges der Westpalaearktis (Insecta, Lepidoptera) Band 1.* - Edition Forschung &amp; Wissenschaft Verlag GmbH, M&uuml;nchen."
